drug,canonical_smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
GDSC283,CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,-0.35308763,-0.011714835,1.4893084,1.6984028,-1.0498562,-0.01859016,0.50565606,0.005110655,0.008736607,0.017096922,0.014000796,0.008985914,-5.003065e-06,0.5532284,0.0026737154,0.003461089,0.0026669055,-0.015031066,0.110766634,0.2025553,-0.004024852,-0.07546711,-0.00096179097,0.74443394,0.021927107,0.0125898775,0.02578599,-1.6988573,-0.3502381,0.02845731,-0.007636022,0.017115673,0.035250705,0.026105458,0.02155967,-0.014313459,0.015519824,-0.02142283,1.1003565,-0.016824229,0.0071529374,-0.011854496,-0.24923459,0.013440818,0.007297801,-0.017190311,0.015731364,0.020720795,-0.09929538,1.8919935,-0.003326143,-0.07913315,-1.0416652,-0.0010281429,2.127793,-0.184249,0.092549115,-0.013102307,-0.001292374,0.022193946,0.5773909,0.011157192,-0.03448353,1.0489715,-0.00813514,0.017171748,-0.008228878,-0.0049039535,0.1719775,0.006779939,-0.12422749,0.011293843,0.92506045,0.0003633909,-0.026912626,0.007265183,0.70250034,0.00985924,-0.00067340594,0.010076864,-0.0050020143,-1.74218,0.41431713,-0.006168086,-0.016129375,1.0805913,0.019784274,-0.010960314,0.49276853,-0.0010951385,-0.0017269365,-0.0009485972,-0.006965691,0.0017929524,-0.94567865,-0.022319544,-0.14134327,0.148055,0.0051714852,0.029080652,0.016706467,0.00822828,0.5251263,0.021362124,0.0095719695,1.4214318,-0.01646617,0.0012953216,0.015634857,-0.025355063,0.64674217,-0.004904285,-0.014951137,-0.8749792,0.028156936,0.012464762,-0.010530179,1.7823688,-0.029494472,0.01879543,0.008274628,0.015994838,-0.14139931,0.013117493,-0.9620178,-0.0067555355,0.01068411,0.012754765
GDSC284,COC1(c2sc3c(N4CCOCC4)nc(-c4cnc(N)nc4)nc3c2C)COC1,-0.5448212,-0.016864011,-0.69584435,0.6583158,-0.14760853,-0.006815711,0.06897239,-0.00033066655,0.001015922,0.0020035133,-0.011456577,0.0013380349,0.007001795,-0.22491702,0.0056457594,0.005437661,-0.0009628404,-0.02299224,-0.29431245,1.0905168,0.042611476,-0.65896344,0.05115788,0.80018455,-0.0011245944,0.003201818,0.0011418462,-2.953386,0.8232127,0.01051946,-0.0059845634,-0.009980336,0.013490782,0.005950438,0.012494795,-0.013499784,-0.01106859,0.028556963,0.05995229,0.03574608,-0.008095406,-0.0043249354,-0.0874411,0.006194003,-0.008969637,-0.009219568,-0.0044163167,-0.0070653856,-0.2287956,-1.6319923,-0.008332405,-0.5536459,-0.19175392,-0.005067602,-0.23050496,0.89991695,-0.063849434,0.0060623707,-0.026029004,-0.010308173,0.0077509675,0.037137218,-0.018944874,-0.59926176,-0.014799662,-0.0021714456,0.011014456,-0.017666593,-0.4931723,-0.013963893,-1.198711,0.016749088,-0.31042242,-0.033602,0.01464922,-0.006486017,0.27744287,-0.01479364,0.009946971,-0.012966426,-0.013609469,-1.1057545,-2.1783988,-0.02486021,0.016881973,-0.053927172,0.0028641224,0.0054869186,-0.853864,-0.0024568737,0.02457528,-0.008609576,-0.022371443,0.004081771,0.22141539,0.009554377,-0.5703331,-0.9506776,0.009982625,-0.00096126273,0.016455188,-0.021128353,0.9759413,-0.018182933,-0.0035410598,0.7872215,0.019447561,-0.014839165,0.039171062,0.00059483945,-0.28443998,-0.011678979,0.00537336,1.3270018,-0.009854699,0.025207292,-0.009175096,-0.34550703,0.017743219,0.008260421,0.011657327,-0.015684105,-0.039990924,0.0013437979,0.18197164,-0.009316785,-0.0042390227,-0.015302007
GDSC285,O=C(Nc1cccnc1)c1cc(-c2ccnc(F)c2)ccc1OCc1ccccc1,-0.21640155,0.008252223,-0.10226209,-0.9929516,0.59352565,0.0029176613,1.1155444,-0.012311379,-0.0066666175,-0.00021107495,0.007451903,0.016053401,8.399412e-05,-0.07491335,0.0074803606,0.020909648,0.017987618,-0.004149955,0.300115,-0.6191691,0.005710963,-0.9746654,-0.0018450315,-0.5646183,0.00087354705,-0.0016765185,0.026172996,-0.55736995,0.3081527,0.004577562,-0.011791378,-0.018496156,0.0021684915,0.00019808114,-0.0018281937,-0.002525773,0.0048350096,-0.00682923,-0.010126261,-7.58525e-05,-0.014458724,0.012167707,-0.22213495,0.016820155,-0.01301096,-0.004384946,0.0103641525,0.0010702088,0.0021944344,-0.04709491,-0.0110827545,-0.08270018,1.3133663,0.005242966,-0.8602122,0.8059901,-0.60609186,0.009432453,-0.007709395,-0.0059010824,-0.75499684,-0.0043954626,0.0143817905,2.2079256,-0.013638616,-0.012815662,-0.0027551223,-0.01711186,-0.057632342,-0.012423031,-1.0835475,-0.0008022934,-0.8982976,-0.019587511,0.015169658,0.0032373527,-0.286637,0.0043078465,0.0047965557,0.0004511997,0.0093437545,-0.81762296,-0.21868281,-0.021658026,-0.00059361756,-1.3156273,-0.019224431,0.004885042,0.043387547,-0.017531991,-0.010082435,0.0053384723,-0.008411017,-0.0021228213,-0.06977437,0.012442114,0.5946684,0.6019239,0.0120901,-0.011777133,0.007961174,-0.012837119,-0.49926975,-0.01771006,-0.013265207,0.093433365,-0.0066485777,-0.016685463,-0.0015056841,-0.015264541,0.20310251,0.0006632954,0.0155960135,0.89612275,-0.011353131,-0.010226645,0.020916231,0.94465977,0.0037801433,1.8276274e-05,0.0014122054,-0.010579074,0.044507325,0.014492833,-0.0026148409,-0.00018136448,-0.004893692,0.010495996
GDSC286,CCn1cc(-c2cccc(C(F)(F)F)c2)c2sc(C(N)=NC3CCS(=O)(=O)CC3)cc2c1=O,-0.45506606,0.01506755,-0.64927256,0.88101584,-1.3707933,0.028739179,1.4146477,0.013724266,-0.003148688,0.023739278,0.0012359265,-0.0045636594,0.0117745325,0.15742642,0.0034812912,-0.0030918606,-0.002210915,-1.8297229e-05,-1.2162288,0.696831,0.013730247,-0.020496283,0.0066928966,0.6118374,-0.0027320236,0.00017090142,0.013865463,1.5575819,0.5406623,0.015784957,0.015823524,-0.009278579,-0.00046154018,0.0001659859,0.013384394,-0.0092136795,-0.031402558,-0.005141061,-0.3299912,0.042163886,-0.024532143,-0.004244659,-0.5761511,0.0012923479,-0.0074502267,0.014736606,0.0075784847,-0.008297309,-0.09844333,-0.08266756,-0.010428696,-1.1254764,1.1933392,-0.016587242,-0.28167626,-2.1139238,0.30341348,0.017903313,0.01462296,0.002992691,-0.5790826,0.006843865,0.031535253,-0.9774214,-0.0009709969,-0.029955365,-0.0068122204,-0.017804064,-0.13596848,0.022137925,-2.3314955,0.012886196,1.2539239,-0.012201028,0.008289348,0.002119637,-1.2965654,-0.0030831136,-0.02155489,-0.016901728,0.010070477,0.19058464,-0.028789945,-0.0036529936,0.025423912,0.26051143,-0.020056162,0.0112259835,-0.11640075,0.014956284,0.0030992366,0.021604056,0.027915336,0.0050549954,-0.3025251,0.014725188,-0.4836151,1.7723141,-0.0011370424,-0.0030858628,0.026845697,-0.0071845427,-1.4182155,-0.014278404,-0.023800433,0.8255734,0.02004706,0.01521322,0.012055457,-0.008370601,-0.000931941,0.022837713,0.0017302567,1.2951919,-0.025422359,0.0017454401,0.011577757,-0.09791218,0.006421997,-0.0032546744,-0.025559057,0.049683787,0.113934234,-0.016319588,-1.497749,-0.0028284811,0.01577339,-0.0009948406
GDSC287,O=C(Nc1cccc(NC(=O)c2cccc(O)c2O)c1)c1cccc(O)c1O,0.09386256,-0.0045028995,0.43115366,-0.026027981,0.33330113,-0.006721114,0.17975552,-0.011742397,0.0069243517,-0.0057594627,-0.0062257554,0.011912994,-0.012690291,0.16921806,0.0060418323,-0.010293052,0.008476306,-0.008131329,-0.6000118,0.015944406,0.003569074,0.0010048542,0.01086947,1.9991307,0.011348646,0.007505672,0.011302985,-0.6104659,-0.13993518,0.0021008626,-0.008917559,0.0035158936,0.005543294,0.0120904725,0.0037482008,0.0009809881,0.0063850107,0.0064150393,0.601122,0.004838849,-0.0014173798,0.0173143,0.015456136,-0.0016066134,0.0028915014,-0.014865857,0.0067780986,-0.014534518,-0.07399381,1.1941062,-0.001474316,0.14395727,1.1361948,-0.007436715,-0.2759284,1.7988532,0.14043921,0.008018362,-0.016270828,-0.02073937,-0.7635542,0.0007782802,-0.016547667,1.7486132,0.0076246858,0.006810531,-0.02154562,-0.0127558,0.03260929,-0.02872733,-1.3891172,0.003904689,-0.8297393,-0.015167737,-0.013937544,5.2660704e-05,0.3630966,0.007050483,0.024895387,-0.01909648,-0.0010717362,-0.9562063,0.8832732,-0.013844077,0.0059712417,-1.6081135,0.0028778873,0.016163405,0.02282773,0.0033383854,0.0242696,-0.0039017964,-0.025754051,-0.008287551,-0.8745897,-0.00584808,0.5299661,-0.15955572,0.013425602,-0.0004623644,0.01876925,-0.0037558172,-1.46095,-0.0022790022,0.008756228,1.2160801,0.015054139,-0.023762725,-0.0053507052,-0.01488331,-0.21231642,-0.011790298,0.015856972,0.13252509,0.00038340501,0.01241903,0.02039827,-0.6165507,-0.002233266,0.030646563,-0.0077799223,-0.009879238,-0.0013031429,0.015217857,0.45844543,-0.0051915618,-0.0034072073,0.023004588
GDSC288,CCC(=O)OCN1C(=O)C=CC1=O,-0.04564412,-0.006132636,1.3659395,0.5332037,-0.850805,0.0033003092,-0.01783818,0.013857929,-0.02810983,-0.010597445,-0.015364711,-0.010346226,-0.004500892,-0.07182746,-0.010330349,-0.0003100857,-0.0044555375,-0.011805838,-0.078467846,0.08747585,-0.0032650568,0.2677662,0.009113291,-0.44161314,0.0019699,-0.003913504,-0.00065813214,-1.1995547,0.22572666,-0.008737601,0.010380849,0.011796186,-0.0017934237,0.0060524177,-0.0009662658,-0.014015693,-0.010430144,-0.0048781913,-0.9003612,0.0030444572,-0.011889117,-0.011517379,-0.006728612,-0.0045336336,-0.010524385,0.012060678,-0.0050103962,-0.006547533,0.02447578,0.39193356,0.009053532,0.32334378,-0.32380375,0.00015947223,-1.7615894,-0.28160772,-0.5831455,-0.009437598,0.0015493669,0.008167889,1.1205678,0.008199215,-0.0066365227,-0.5389656,-0.012553476,0.012288235,0.006894354,0.0027389377,-0.06121164,0.002232276,0.29221463,-0.011120003,-0.25857064,-0.003444722,-0.013164651,0.0023832582,-0.052949205,-0.007748924,-0.014282716,0.0012127087,-0.0023485795,0.9978023,-0.2351156,-0.008530606,-0.0037312768,1.48371,0.01900198,0.0013963245,-0.036241356,0.019064598,0.0073975585,-0.0046903184,0.0025985334,-0.00091410056,0.17448266,-0.010974236,1.7463087,0.2642888,0.004532531,-0.007795483,-0.0029257573,0.0075296424,-0.07100887,0.009432919,-0.0027722195,-0.53500247,-0.0015645782,0.012820729,0.0053266846,-0.0033262484,-0.011498414,0.0018506125,-0.008237782,-0.4238681,-0.0063445345,0.007641662,-0.01055182,0.26262984,0.0040921876,-0.005812101,0.010472214,-0.009897761,0.04528107,-0.014976695,0.926031,-0.004534342,0.012111405,-0.00623124
GDSC289,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,0.5261797,0.015733605,0.58986497,-0.56105757,-1.1140422,-0.016758181,0.26912025,0.02776327,0.012342801,-0.032759383,-0.0018642824,0.0026124343,-0.000982713,-0.36921868,0.0032260567,-0.0008655861,0.018803826,-0.0059203864,-0.8867705,0.8091837,0.009529453,-1.4938617,0.021547604,1.4875177,0.0066830553,0.01014393,0.04290452,0.31433293,-1.2490532,-0.013238005,0.029390816,0.0021316353,0.0047575003,0.008262686,-0.004604686,-0.0036112275,-0.017487852,-0.014923921,0.5320593,0.030444264,0.00034634583,-0.015245277,0.83705056,-0.0050434843,-0.029024117,-0.0028504878,0.010836802,-0.019663066,0.25868893,-1.3611898,-0.004927905,-0.491774,1.3344927,-0.0062434226,-1.2677346,1.458849,0.42511943,0.012054677,0.009527247,0.03048013,-0.7759969,-0.033073336,-0.0014998075,0.10235652,-0.0075659156,0.010715596,-0.0025832187,0.023790695,-0.8040956,0.004038222,-0.9608002,0.027749095,0.04691904,-0.039058715,-0.0014828555,0.018990759,-0.61686057,-0.009176085,-0.013144914,0.0008215513,0.00097417086,-1.0927197,1.0450935,0.003503874,0.021656202,-0.4672917,-0.036724042,0.011076866,-0.5354569,0.020670313,0.015667662,-0.010076879,-0.010111965,0.005735792,-1.642475,-0.007699657,-1.2962945,-1.0047336,-0.0035865232,-0.0097539425,0.013455215,-0.00990691,1.0660484,-0.00601279,-0.0066617206,0.35077843,0.0072529875,-0.004464012,-0.02501503,0.019463178,-0.00085869804,0.009703144,0.002514971,-0.41707182,0.019886622,-0.0032677501,-0.013452416,0.9862597,0.001499773,-8.109212e-05,0.008763013,-0.014673066,-0.0125574935,-0.021142479,1.4688815,0.009392561,-2.2578984e-05,-0.004263462
GDSC290,CC(=CC(=O)Nc1ccccc1C(=O)O)c1ccc2ccccc2c1,-0.12863725,-0.0017206445,1.2670596,0.62572634,0.23605935,-0.0017942041,-0.077817656,0.013722623,-0.0034661908,0.006899409,0.00065862946,0.012703203,-0.013192277,-0.02995891,-0.010161415,-0.018244471,-0.0005186498,-0.0043752748,-0.27675968,-0.044350065,-0.01100032,0.788504,-0.0031640683,-0.22725405,0.010586079,-0.0066185407,-0.0066492036,-0.27886808,-0.10406081,-0.002998121,-0.0024454668,0.001340203,-0.0054697013,0.0050648637,0.0095568,-0.018104166,-0.004023915,0.004418716,1.1628952,-5.880755e-05,-0.0029150099,-0.00531758,0.049765766,0.0079154745,0.0039102454,-0.00041579083,0.015389204,0.004017405,-0.059026733,2.3215666,0.0064703035,0.24693969,-0.18819527,-0.014437787,0.2604636,-0.20551172,2.1789324,-0.00835401,0.0024313144,-0.001617597,0.6922678,-0.0003483817,-0.0012313277,0.59343886,-0.027986646,0.018539451,0.0081989,0.006452054,-0.09645467,0.0041515604,-0.112900205,0.0038875937,-0.012946233,-0.001519816,-0.025049392,0.0065666204,-0.022178948,0.00070304796,-0.015017662,0.007538557,-0.010415558,0.15956153,1.0754299,-0.010778531,0.00091988593,1.1258872,0.008515263,-0.014179662,-0.043422554,0.009119183,0.004264094,0.0027720022,-0.013652888,-0.010459976,-0.81586736,-0.003587842,1.1946653,-0.20530818,0.01670984,0.0028359964,0.0009635659,0.0010016933,-0.29738846,0.015035659,0.008216724,0.9138819,-0.012490843,0.0018645078,0.0044336384,-0.0047049746,0.10647066,0.018975206,-0.013270141,0.18081926,0.00700473,0.008131333,-0.007001076,-0.4298764,-0.0047169733,-0.009522602,0.0070200823,0.003631648,0.022043714,-0.008185141,0.7857068,-0.006408293,0.00060140155,-0.0040866476
GDSC291,NCCOc1cc(C(=O)Nc2cc(OCCN)c3ccccc3n2)nc(C(=O)Nc2cc(OCCN)c3ccccc3n2)c1,0.09387588,-0.020607261,0.7462411,-1.2782794,1.3930057,-0.031245464,-2.4148748,0.046605892,-0.006889971,-0.07844681,0.013203032,0.00994464,-0.018938437,1.5126935,0.01699344,0.035399653,0.01260237,0.07997878,-0.18816352,-0.14122887,-0.035805643,2.1506448,-0.06883982,1.2245706,-0.013629086,0.033301286,0.0439936,0.08010352,-0.9565116,-0.02026143,0.010658231,-0.0099307895,0.0008435771,-0.018709982,-0.039891593,0.023300037,-0.023765678,0.027042827,0.15531309,-0.036837474,0.02855724,0.008305341,1.0272719,-0.041009054,-0.035319746,-0.011885393,-0.0074397326,-0.03740216,0.48447907,-0.8745837,-0.03426552,0.9910026,-0.18097006,-0.020154484,0.47418103,0.9050777,-0.4845226,0.031034432,0.07746366,0.011347679,0.009948456,-0.06965341,0.011150543,-0.42988038,-0.02812805,-0.030574858,0.007935941,0.013671268,-1.0127032,0.037922233,-0.7127472,0.0452939,-2.6055944,0.057111163,0.0049075894,0.0046673147,-0.3254866,0.012570864,-0.02863937,0.046875127,0.046059247,-0.5957994,-0.67575026,0.004422255,-0.026075028,0.40335107,-0.030055031,-0.01360058,0.09083039,0.027191505,0.017024243,0.0023402155,-0.017948661,0.008507621,-0.35222468,-0.06652692,-1.613889,1.199722,0.023908345,-0.017513264,-0.042620327,0.023883712,-0.0749687,-0.0032752194,-9.678304e-06,0.31327683,-0.06992398,-0.00668258,-0.03290073,0.045579914,-0.7426907,0.011807844,0.0010157339,-2.198099,-0.012152931,-0.011255577,-0.008699395,-1.1460648,-0.053861696,0.00414028,0.021831404,-0.0486516,-0.20722896,-0.058579586,-0.49450195,0.0037338464,0.011684902,-0.019779142
GDSC292,CC(Nc1ncnc2nc[nH]c12)c1cc2ccc(F)cc2nc1-c1ccccn1,0.59248483,-0.0005736775,0.36449885,0.23761812,-0.8285393,-0.027464546,1.9396636,-0.0019012049,-0.01676891,-0.001027666,0.010970961,0.026136309,0.013786629,-0.04195869,0.014289372,0.016474614,0.009569125,-0.008530341,0.62178195,-1.2402376,-0.002429463,0.27101582,-0.0012372886,-1.4027327,0.00793786,-2.958253e-05,0.031517625,-1.6147223,0.0029999604,0.001242511,-0.0045716055,-0.007781904,0.024238251,0.0044100992,0.019506693,0.0008874219,0.018010177,-0.003772404,1.3346583,-0.013217489,0.00310372,0.022355266,0.06081482,0.020988025,-0.026325023,-0.018146902,0.007062681,0.008068636,0.053213943,-0.94226485,-0.018167678,-0.85912067,-0.0058849156,-0.013888724,-0.19231041,1.0154715,0.35041782,-0.00019210018,0.007067185,-0.028836295,0.23763977,-0.010943182,-0.016392203,1.1926442,-0.026705101,0.015209198,-0.011630518,4.0803105e-05,-0.10469258,-0.033137858,-0.511968,0.02156366,-1.5481118,-0.00093145296,0.014973391,0.010639424,0.2431756,0.004704342,0.025330901,0.010111023,0.011520822,-3.212661,0.39285833,-0.013232488,0.0012977496,0.59089595,-0.023581259,0.03042811,0.37950316,-0.019398542,-0.00030943006,-0.0101842405,-0.0018231384,-0.0020628832,-1.1139868,0.005794704,0.41441616,0.60538656,0.021757832,0.006667979,0.010841322,-0.004072113,-0.040319663,0.0020678751,-0.029589474,1.8141842,-0.0058253696,-0.015675016,-0.0077684587,-0.022506118,-0.28232533,-0.007016532,-0.0118847,0.6284085,-0.0049228743,-0.0076682195,0.000584526,1.172162,0.0099325,-0.0072344095,-0.024376921,-0.0008883325,0.047845885,0.006318543,-1.214595,-0.009263964,-0.011318895,-0.0040223408
GDSC293,Cn1cc(-c2cnn3c(N)c(Br)c(C4CCCNC4)nc23)cn1,0.2665283,0.010451922,-1.137487,0.58587766,-0.6566425,-0.022929072,-0.8562748,0.0023051882,-0.0011263974,0.0018181652,-0.010718757,-0.008262113,0.005391404,-0.057163924,0.008559279,0.0011455938,-0.0005932357,0.00644912,0.76128507,-0.9712682,0.00087954476,0.75116485,0.016586546,0.67490125,-0.0058708116,0.011187993,-0.019434717,-0.84380203,-0.44002515,0.004644729,-0.02619689,-0.0020991787,0.008873254,-0.018895151,-0.016271878,0.020593032,0.00958272,0.011850005,-1.2509235,0.011278607,0.018460592,0.024971768,-0.045227636,0.0018998533,0.020951418,-0.016339228,-0.012840167,-0.018595219,0.1647567,-1.1563863,-0.015367931,-0.760528,-1.1089457,0.0055983067,0.8799011,0.44940725,0.028641941,0.0069660367,0.016028237,-0.027847411,1.9683743,0.010609217,-0.016957868,1.2359312,0.018497027,-0.0068514086,-0.011694664,-0.010990247,0.0016024634,-0.046842355,-0.4126504,-0.0028656274,0.037251905,0.015474499,0.017327845,-0.0025346866,0.08333863,0.00030865986,0.033556096,0.0044310074,0.019934583,-0.43464667,-1.9683855,-0.0028218739,0.0067388862,-0.2185295,0.022664402,0.018284827,-0.0963842,-0.006845081,0.011248883,-0.021208959,0.003867017,0.016831521,1.483695,0.0093816705,-0.088188365,-0.5999846,0.010213602,-0.0010261126,0.003396227,-0.002883494,0.91352075,0.006620154,-0.01403404,2.0517807,0.012015871,-0.006410002,0.0014410764,0.006582454,-0.6227391,-0.02842391,-0.0035351682,-0.42723235,-0.007834382,0.018996306,0.006700567,-1.0877016,0.011789286,0.019154549,0.006823119,0.0018259712,-0.019111365,0.021756304,0.2659657,0.013359612,-0.028928861,0.0073839864
GDSC294,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)NC(CO)c2cccc(Cl)c2)c1,0.7740465,-0.005432977,0.061338827,-0.48906243,-0.081426576,-0.0045289965,-0.07688176,-0.0151249375,0.0052778255,0.031641528,-0.023318887,0.037130333,-0.018315762,-0.38555908,-0.027839072,-0.018176183,0.02277735,-0.010033743,1.2594658,-0.8676784,0.00020182878,1.4054012,0.0067320084,-0.37095731,0.0035615824,-0.004605096,-0.0094197765,-0.60676414,-0.80156964,-0.032668233,-0.009178072,0.0070258025,-0.024665158,0.027770478,0.007774383,0.012677152,0.018427415,0.002762368,-0.6785527,-0.022490988,0.01713725,-0.0052590333,1.2644334,-0.00034157932,-0.0064910296,-0.026150372,-0.01548937,0.019939162,0.077461496,-1.0462718,0.02448983,1.650098,-0.5250422,0.013591856,1.0653347,-0.093675606,-0.06722774,-0.003985635,-0.009870768,-0.010060001,-0.61941355,0.007701054,-0.0065712184,-2.6210265,-0.009602301,0.028077357,-0.009004822,0.011897117,-0.09932737,-0.017981902,-0.7277797,-0.012360072,0.24783969,0.026084457,0.04635734,-0.020445222,0.3020541,-0.02407096,-0.006564775,0.012856755,-0.010169834,0.05057934,-0.26851296,0.02686392,-0.002026815,-0.65724677,-0.011011563,0.01864535,0.19847386,0.010252897,-0.01535587,-0.033804484,0.015135877,-0.01694612,-0.49286965,0.029704036,-0.75418377,-2.0941617,0.03544862,-0.01433301,-0.0006986568,0.01811089,-0.66202533,-0.00015372038,0.016306698,0.52086854,0.016732825,-0.010525974,-0.0005218582,-0.008229747,0.60921925,-0.011890896,0.009687997,0.4563534,0.025620092,-0.005210042,-0.044939205,1.2997572,0.030346613,0.0020870194,0.005862428,-0.0020370262,0.13742177,-0.011530507,-1.8745366,-0.008198374,-0.012719027,-0.033502426
GDSC295,NCC(O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,-0.054272786,0.006861289,-0.91599417,-0.06132103,1.7522931,-0.005420639,0.6864476,0.012405781,-0.009653341,0.004682049,0.009827428,-0.005480796,0.0040923804,-0.090244174,0.010954089,0.008073609,-0.003733891,0.01522781,-0.16786699,-0.20382272,0.0027207546,0.38789368,-0.0058593117,0.95833904,-0.0061094016,-0.0040901825,0.0103267655,-0.9548675,0.4302121,0.0061021,-0.0046518184,-0.007267615,0.016503546,-0.009372739,-0.009700999,-0.0022474583,-0.0067965724,0.005066216,-0.07143152,0.005938283,-0.0076229256,0.0006621182,-0.051096346,0.017944738,-0.007358037,0.0002862662,-0.0047979653,0.0074846074,0.05425032,0.28928864,-0.0068262406,-0.07351917,-0.5774807,-0.0062707663,1.4262886,-0.61982554,0.6722982,-0.015387355,0.019227367,-0.007887479,0.5721844,0.012511089,0.0083869975,-0.32076833,-0.014151067,-0.011677869,0.015694102,-0.016100923,-0.12032358,0.0039403513,-1.2610644,0.008635141,-0.10806222,0.016396932,0.0019953623,0.003484401,-0.18817793,0.0063273297,-0.008959503,0.01419073,0.020028677,-0.91346604,0.13901399,-0.007819507,-0.008752421,0.80290663,-0.0023117047,-0.01115647,0.29815742,-0.02205602,0.0020331852,0.003615821,0.008008465,0.0076790527,0.77999586,0.0016833246,0.80055195,0.32464632,0.0092700645,-0.0035087988,-0.011564664,-0.01032622,1.654888,-0.00021918863,-0.000115446746,0.11915763,-0.01634439,0.010298972,0.008192049,-0.011856504,0.07972835,-0.007302098,-0.008525169,0.08180651,-0.0038370811,0.003934942,-0.0056548156,0.22538641,-0.0120335715,-4.1000545e-05,0.01166432,0.015961787,0.02325722,-0.010975171,-0.977116,-0.001989603,-0.00853837,-0.0024816156
GDSC296,Oc1c(F)cc(-c2cnccc2-c2ccc(N3CCOCC3)cc2)cc1F,0.16465315,0.018912723,-1.3724886,1.7690817,-0.113198236,0.0022414625,1.4009978,-0.0008953649,-0.0101057105,0.008263722,0.016490385,-0.010589849,0.011865623,0.036327414,0.0065001696,-0.014793325,-0.0016509108,0.0036287159,0.66245186,-1.0395719,0.002594635,-0.75590426,0.008740179,0.5974914,-0.006342359,-0.010528348,0.00833068,-0.71946216,-0.114241585,0.007882342,-0.016452998,-0.0148979835,0.008865578,-0.021162687,-0.003124971,-0.01218293,-0.00017456152,-0.016689278,0.18055433,0.018750224,0.014692867,0.00876651,-0.68475443,0.01522477,-0.0005817674,-0.0063393638,-0.012225598,-0.015076295,0.27467006,-0.81496966,-0.014507584,-0.762484,-0.9074045,0.0067884177,0.39167318,-0.3144138,-0.32672378,-0.0033829296,0.019313399,-0.021454742,0.40269557,0.0030344427,-0.004748172,-1.2829391,-0.0047194883,0.0017480031,0.012898439,-0.01204408,-0.17859335,-0.02933444,-1.2190078,0.018846784,-0.67368,0.010931101,0.018430836,0.007840208,0.036773898,0.0011941222,0.011412846,0.001917351,0.023904566,-0.89883065,0.38813442,-0.002031397,0.001063019,-1.3032591,-0.011149671,0.0008449219,0.56159145,-0.024314629,-0.010375269,0.009022529,0.012715653,0.0011674408,0.42632902,0.021404756,0.63085276,-0.28985307,0.009603737,0.00073411316,-0.008484917,0.008406404,-0.20747142,-0.005310133,-0.023791261,0.2517675,0.0050718347,-0.0046280767,-0.010683608,-0.022442326,-0.2685715,-0.015719831,-0.009067382,0.12419915,-0.00531707,0.0012354925,-0.002462484,1.1295178,0.0044102883,0.008510195,-0.020973258,0.0018304768,0.13819422,0.0027972534,-0.52290744,0.008666729,-0.00816247,-0.0008032173
